Year,Value,GeoCode,UNIT_MEASURE
2010,37.2,,Percent
2011,38.5,,Percent
2012,39.7,,Percent
2013,38.3,,Percent
2014,34.8,,Percent
2015,37.0,,Percent
2016,37.3,,Percent
2017,37.0,,Percent
2018,41.2,,Percent
2019,43.0,,Percent
2020,41.1,,Percent
2020,41.5,,Percent
2020,40.0,,Percent
2020,41.1,,Percent
2021,39.0,,Percent
2021,39.3,,Percent
2021,38.2,,Percent
2021,39.0,,Percent
2022,40.8,,Percent
2022,41.5,,Percent
2022,38.5,,Percent
2022,40.8,,Percent
2023,41.2,,Percent
2023,41.5,,Percent
2023,40.1,,Percent
2023,41.2,,Percent
