Year,Value,GeoCode,SERIES,UNIT_MEASURE
2016,98.0,,SE_TOT_PRFL,пайыз
2021,91.0,,SE_TOT_PRFL,пайыз
2012,43.0,,i) жынысы бойынша бөлінісінде сауаттылық,пайыз
2015,58.7,,i) жынысы бойынша бөлінісінде сауаттылық,пайыз
2018,35.8,,i) жынысы бойынша бөлінісінде сауаттылық,пайыз
2022,36.3,,i) жынысы бойынша бөлінісінде сауаттылық,пайыз
2015,99.977,,ii) жынысы бойынша бөлінісінде есептеу машығына ие (3 сынып) Математика,пайыз
2015,99.973,,iii) жынысы бойынша бөлінісінде есептеу машығына ие (2 сынып) Математика,пайыз
2015,96.5,,SE_TOT_PRFL,пайыз
2015,67.8,,есептеу машығы,пайыз
2015,90.8,,есептеу машығы,пайыз
2016,98.0,,есептеу машығы,пайыз
2018,35.8,,i) жынысы бойынша бөлінісінде сауаттылық,пайыз
2018,50.9,,есептеу машығы,пайыз
