Year,Value,UNIT_MEASURE
2010,0.12,на 1000 неинфицированных
2011,0.12,на 1000 неинфицированных
2012,0.12,на 1000 неинфицированных
2013,0.12,на 1000 неинфицированных
2014,0.13,на 1000 неинфицированных
2015,0.14,на 1000 неинфицированных
2016,0.16,на 1000 неинфицированных
2017,0.16,на 1000 неинфицированных
2018,0.17,на 1000 неинфицированных
2019,0.19,на 1000 неинфицированных
2020,0.18,на 1000 неинфицированных
2021,0.18,на 1000 неинфицированных
2022,0.2,на 1000 неинфицированных
2023,0.2,на 1000 неинфицированных
