Year,Value,GeoCode,UNIT_MEASURE
2010,7.14,,на 100 000 населения
2011,5.99,,на 100 000 населения
2012,5.84,,на 100 000 населения
2013,4.63,,на 100 000 населения
2014,4.35,,на 100 000 населения
2015,3.73,,на 100 000 населения
2016,3.15,,на 100 000 населения
2017,2.95,,на 100 000 населения
2018,2.77,,на 100 000 населения
2019,2.33,,на 100 000 населения
2020,2.02,,на 100 000 населения
2021,1.65,,на 100 000 населения
2022,1.46,,на 100 000 населения
2023,1.33,,на 100 000 населения
2024,1.43,,на 100 000 населения
